SchoolYear,TestType,TestPopulation,ISDCode,ISDName,DistrictCode,DistrictName,BuildingCode,BuildingName,CountyCode,CountyName,EntityType,SchoolLevel,Locale,MISTEM_NAME,MISTEM_CODE,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalSurpassed,TotalAttained,TotalEmergingTowards,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentSurpassed,PercentAttained,PercentEmergingTowards,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,MeanPtsEarned,MinScaleScore,MaxScaleScore,ScaleScore25,ScaleScore50,ScaleScore75
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Economically Disadvantaged,N/A,N/A,N/A,N/A,17,7,6,24,6,30,N/A,N/A,N/A,N/A,*,*,<=20%,>=80%,<=20%,N/A,N/A,45.8,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,ELA,White,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Science,Black or African American,N/A,N/A,N/A,N/A,22,6,3,28,3,31,N/A,N/A,N/A,N/A,*,*,<=10%,>=90%,<=10%,N/A,N/A,57.8,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Not English Learners,N/A,N/A,N/A,N/A,*,*,<3,*,<3,30,N/A,N/A,N/A,N/A,*,*,<=20%,>=80%,<=20%,N/A,N/A,50.7,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Science,Not Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Male,N/A,N/A,N/A,N/A,*,*,<3,*,<3,22,N/A,N/A,N/A,N/A,*,*,<=20%,>=80%,<=20%,N/A,N/A,49.2,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Male,N/A,N/A,N/A,N/A,*,*,<3,*,<3,22,N/A,N/A,N/A,N/A,*,*,<=20%,>=80%,<=20%,N/A,N/A,50.1,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Science,Hispanic of Any Race,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Not Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Female,N/A,N/A,N/A,N/A,6,4,4,10,4,14,N/A,N/A,N/A,N/A,<=50%,<=50%,<=50%,>=50%,<=50%,N/A,N/A,40.9,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Science,Female,N/A,N/A,N/A,N/A,5,6,3,11,3,14,N/A,N/A,N/A,N/A,<=50%,<=50%,<=50%,>=50%,<=50%,N/A,N/A,50.9,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,39,Detroit International Academy for Young Women,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,39,Detroit International Academy for Young Women,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,39,Detroit International Academy for Young Women,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Science,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,39,Detroit International Academy for Young Women,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,39,Detroit International Academy for Young Women,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,39,Detroit International Academy for Young Women,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,39,Detroit International Academy for Young Women,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Science,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,39,Detroit International Academy for Young Women,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,ELA,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,39,Detroit International Academy for Young Women,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Female,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,39,Detroit International Academy for Young Women,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Science,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,39,Detroit International Academy for Young Women,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Science,Not Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,39,Detroit International Academy for Young Women,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,39,Detroit International Academy for Young Women,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,39,Detroit International Academy for Young Women,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Not Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,39,Detroit International Academy for Young Women,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Science,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,39,Detroit International Academy for Young Women,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Science,Female,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,39,Detroit International Academy for Young Women,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Female,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,617,Central High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,617,Central High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,617,Central High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,617,Central High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,617,Central High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,617,Central High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,617,Central High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,617,Central High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,617,Central High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,617,Central High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,617,Central High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,617,Central High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,617,Central High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,617,Central High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,617,Central High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,1189,East English Village Preparatory Academy,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Not Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,1189,East English Village Preparatory Academy,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Not Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,1189,East English Village Preparatory Academy,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,1189,East English Village Preparatory Academy,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,1189,East English Village Preparatory Academy,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,1189,East English Village Preparatory Academy,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,1189,East English Village Preparatory Academy,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,1189,East English Village Preparatory Academy,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,1189,East English Village Preparatory Academy,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,1189,East English Village Preparatory Academy,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,1189,East English Village Preparatory Academy,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,1189,East English Village Preparatory Academy,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,1189,East English Village Preparatory Academy,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,1189,East English Village Preparatory Academy,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,1189,East English Village Preparatory Academy,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,1189,East English Village Preparatory Academy,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Not Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,1189,East English Village Preparatory Academy,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,1189,East English Village Preparatory Academy,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Not Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Not Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,White,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,White,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Female,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,N/A,*,N/A,N/A,N/A,N/A,N/A
